,case_number,property_type,auction_date,percentage,result,auction_count,appraised_value,minimum_bid_price,sale_price,sale_rate,number_of_bidders,land_m2,land_pyung,building_m2_x,building_pyung,image,full_address_jibun,b_code,h_code,region1,region2,region3,main_address_no,sub_address_no,apartment_block,floor,room,full_address_road,building_name,road_name_x,main_building_no,sub_building_no,postcode,latitude,longitude,apartment_name,building_m2_y,construction_year,contract_price,contract_year,contract_month,contract_date,contract_type,contract_date_full,date_difference
992,2020-112058(1),아파트,2022-03-29,80,배당종결,1,967,773,850,88,10,38.2868,11.58,84.9353,25.69,http://img1.speedauction.co.kr/new_gamimg/2022/A05/2020/112058/57417_AUTO_132.jpg,서울 중랑구 상봉동 497,1126010200,1126058000,서울,중랑구,상봉동,497,,1407동,8.0,801,서울 중랑구 상봉중앙로8길 104,태영데시앙아파트,상봉중앙로8길,104,,02078,37.6031459393664,127.092739964795,태영데시앙1,84.9353,2003.0,74,2023,1,31,중개거래,2023-01-31,-308 days
993,2020-112058(1),아파트,2022-03-29,80,배당종결,1,967,773,850,88,10,38.2868,11.58,84.9353,25.69,http://img1.speedauction.co.kr/new_gamimg/2022/A05/2020/112058/57417_AUTO_132.jpg,서울 중랑구 상봉동 497,1126010200,1126058000,서울,중랑구,상봉동,497,,1407동,8.0,801,서울 중랑구 상봉중앙로8길 104,태영데시앙아파트,상봉중앙로8길,104,,02078,37.6031459393664,127.092739964795,태영데시앙1,59.6772,2003.0,65,2020,8,2,,2020-08-02,604 days
994,2020-112058(1),아파트,2022-03-29,80,배당종결,1,967,773,850,88,10,38.2868,11.58,84.9353,25.69,http://img1.speedauction.co.kr/new_gamimg/2022/A05/2020/112058/57417_AUTO_132.jpg,서울 중랑구 상봉동 497,1126010200,1126058000,서울,중랑구,상봉동,497,,1407동,8.0,801,서울 중랑구 상봉중앙로8길 104,태영데시앙아파트,상봉중앙로8길,104,,02078,37.6031459393664,127.092739964795,태영데시앙1,84.9353,2003.0,80,2020,8,4,,2020-08-04,602 days
995,2020-112058(1),아파트,2022-03-29,80,배당종결,1,967,773,850,88,10,38.2868,11.58,84.9353,25.69,http://img1.speedauction.co.kr/new_gamimg/2022/A05/2020/112058/57417_AUTO_132.jpg,서울 중랑구 상봉동 497,1126010200,1126058000,서울,중랑구,상봉동,497,,1407동,8.0,801,서울 중랑구 상봉중앙로8길 104,태영데시앙아파트,상봉중앙로8길,104,,02078,37.6031459393664,127.092739964795,태영데시앙1,59.6772,2003.0,70,2020,11,17,,2020-11-17,497 days
996,2021-109247(1),아파트,2022-03-23,100,배당종결,0,663,663,695,105,1,40.07,12.12,84.27,25.49,http://img1.speedauction.co.kr/new_gamimg/2022/A04/2021/109247/59877_AUTO_273.jpg,서울 강서구 공항동 1371,1150010800,1150062000,서울,강서구,공항동,1371,,102동,5.0,502,서울 강서구 방화대로 259,공항해태아파트,방화대로,259,,07617,37.5637619304778,126.815786689665,해태,59.99,2000.0,60,2021,2,6,,2021-02-06,410 days
997,2021-109247(1),아파트,2022-03-23,100,배당종결,0,663,663,695,105,1,40.07,12.12,84.27,25.49,http://img1.speedauction.co.kr/new_gamimg/2022/A04/2021/109247/59877_AUTO_273.jpg,서울 강서구 공항동 1371,1150010800,1150062000,서울,강서구,공항동,1371,,102동,5.0,502,서울 강서구 방화대로 259,공항해태아파트,방화대로,259,,07617,37.5637619304778,126.815786689665,해태,59.99,2000.0,60,2021,6,12,,2021-06-12,284 days
998,2021-1582(1),아파트,2022-03-23,80,배당종결,1,493,394,418,85,3,20.06,6.07,39.68,12.0,http://img1.speedauction.co.kr/new_gamimg/2022/A05/2021/1582/217319.jpg,서울 동대문구 이문동 225,1123011000,1123075000,서울,동대문구,이문동,225,,111동,22.0,2201,서울 동대문구 한천로63길 10,이문e편한세상아파트,한천로63길,10,,02407,37.6045229147922,127.064973013617,대림e-편한세상,79.35,2003.0,75,2023,3,17,중개거래,2023-03-17,-359 days
999,2021-1582(1),아파트,2022-03-23,80,배당종결,1,493,394,418,85,3,20.06,6.07,39.68,12.0,http://img1.speedauction.co.kr/new_gamimg/2022/A05/2021/1582/217319.jpg,서울 동대문구 이문동 225,1123011000,1123075000,서울,동대문구,이문동,225,,111동,22.0,2201,서울 동대문구 한천로63길 10,이문e편한세상아파트,한천로63길,10,,02407,37.6045229147922,127.064973013617,대림e-편한세상,79.35,2003.0,92,2021,2,10,,2021-02-10,406 days
1000,2021-1582(1),아파트,2022-03-23,80,배당종결,1,493,394,418,85,3,20.06,6.07,39.68,12.0,http://img1.speedauction.co.kr/new_gamimg/2022/A05/2021/1582/217319.jpg,서울 동대문구 이문동 225,1123011000,1123075000,서울,동대문구,이문동,225,,111동,22.0,2201,서울 동대문구 한천로63길 10,이문e편한세상아파트,한천로63길,10,,02407,37.6045229147922,127.064973013617,대림e-편한세상,84.972,2003.0,108,2021,7,31,,2021-07-31,235 days
1001,2021-105279(1),아파트,2022-03-23,100,배당종결,0,860,860,860,100,1,41.8584,12.66,84.6475,25.61,http://img1.speedauction.co.kr/new_gamimg/2022/A05/2021/105279/281312.jpg,서울 중랑구 상봉동 499,1126010200,1126058000,서울,중랑구,상봉동,499,,1501동,3.0,302,서울 중랑구 상봉중앙로8길 76,건영캐스빌,상봉중앙로8길,76,,02080,37.6025354672198,127.091187076268,건영캐스빌,84.6475,2006.0,89,2021,5,14,,2021-05-14,313 days
1002,2021-105279(1),아파트,2022-03-23,100,배당종결,0,860,860,860,100,1,41.8584,12.66,84.6475,25.61,http://img1.speedauction.co.kr/new_gamimg/2022/A05/2021/105279/281312.jpg,서울 중랑구 상봉동 499,1126010200,1126058000,서울,중랑구,상봉동,499,,1501동,3.0,302,서울 중랑구 상봉중앙로8길 76,건영캐스빌,상봉중앙로8길,76,,02080,37.6025354672198,127.091187076268,건영캐스빌,84.6475,2006.0,86,2021,5,15,,2021-05-15,312 days
1003,2021-2759(1),아파트,2022-03-22,80,배당종결,0,250,200,213,86,4,12.897,3.9,29.82,9.02,http://img1.speedauction.co.kr/new_gamimg/2022/A04/2021/2759/36468_AUTO_153.jpg,서울 금천구 독산동 1095,1154510200,1154561000,서울,금천구,독산동,1095,,12동,3.0,303,서울 금천구 한내로 62,한신아파트,한내로,62,,08599,37.455554892253,126.889352749787,한신아파트,129.66,1991.0,74,2020,9,26,,2020-09-26,542 days
1004,2021-104167(1),아파트,2022-03-15,64,배당종결,2,146,93,110,75,1,4.914,1.49,12.21,3.69,http://img1.speedauction.co.kr/new_gamimg/2021/A04/2021/104167/211756.jpg,서울 영등포구 영등포동1가 75-4,1156010200,1156053500,서울,영등포구,영등포동1가,75,4,,11.0,1103,서울 영등포구 경인로112길 4-7,메트로가든,경인로112길,4,7,07308,37.5177478970839,126.913479989374,스테이72여의도,12.4,2013.0,13,2023,1,7,중개거래,2023-01-07,-298 days
1005,2021-104167(1),아파트,2022-03-15,64,배당종결,2,146,93,110,75,1,4.914,1.49,12.21,3.69,http://img1.speedauction.co.kr/new_gamimg/2021/A04/2021/104167/211756.jpg,서울 영등포구 영등포동1가 75-4,1156010200,1156053500,서울,영등포구,영등포동1가,75,4,,11.0,1103,서울 영등포구 경인로112길 4-7,메트로가든,경인로112길,4,7,07308,37.5177478970839,126.913479989374,스테이72여의도,12.06,2013.0,12,2021,10,23,,2021-10-23,143 days
1006,2021-104167(1),아파트,2022-03-15,64,배당종결,2,146,93,110,75,1,4.914,1.49,12.21,3.69,http://img1.speedauction.co.kr/new_gamimg/2021/A04/2021/104167/211756.jpg,서울 영등포구 영등포동1가 75-4,1156010200,1156053500,서울,영등포구,영등포동1가,75,4,,11.0,1103,서울 영등포구 경인로112길 4-7,메트로가든,경인로112길,4,7,07308,37.5177478970839,126.913479989374,스테이72여의도,12.05,2013.0,13,2022,3,21,직거래,2022-03-21,-6 days
1007,2021-105931(1),아파트,2022-01-19,64,배당종결,2,148,94,111,76,7,4.991,1.51,12.4,3.75,http://img1.speedauction.co.kr/new_gamimg/2021/A04/2021/105931/168703.jpg,서울 영등포구 영등포동1가 75-4,1156010200,1156053500,서울,영등포구,영등포동1가,75,4,,11.0,1106,서울 영등포구 경인로112길 4-7,메트로가든,경인로112길,4,7,07308,37.5177478970839,126.913479989374,스테이72여의도,12.4,2013.0,13,2023,1,7,중개거래,2023-01-07,-353 days
1008,2021-105931(1),아파트,2022-01-19,64,배당종결,2,148,94,111,76,7,4.991,1.51,12.4,3.75,http://img1.speedauction.co.kr/new_gamimg/2021/A04/2021/105931/168703.jpg,서울 영등포구 영등포동1가 75-4,1156010200,1156053500,서울,영등포구,영등포동1가,75,4,,11.0,1106,서울 영등포구 경인로112길 4-7,메트로가든,경인로112길,4,7,07308,37.5177478970839,126.913479989374,스테이72여의도,12.06,2013.0,12,2021,10,23,,2021-10-23,88 days
1009,2021-105931(1),아파트,2022-01-19,64,배당종결,2,148,94,111,76,7,4.991,1.51,12.4,3.75,http://img1.speedauction.co.kr/new_gamimg/2021/A04/2021/105931/168703.jpg,서울 영등포구 영등포동1가 75-4,1156010200,1156053500,서울,영등포구,영등포동1가,75,4,,11.0,1106,서울 영등포구 경인로112길 4-7,메트로가든,경인로112길,4,7,07308,37.5177478970839,126.913479989374,스테이72여의도,12.05,2013.0,13,2022,3,21,직거래,2022-03-21,-61 days
1010,2020-107972(1),아파트,2022-03-08,100,배당종결,0,2,2,2,100,1,95.32,28.83,131.83,39.88,http://img1.speedauction.co.kr/new_gamimg/2021/A01/2020/107972/18344.jpg,서울 강남구 개포동 654,1168010300,1168069000,서울,강남구,개포동,654,,201동,3.0,301,서울 강남구 언주로 107,현대2차아파트,언주로,107,,06305,37.4824775018158,127.05125279339,현대2,131.83,1986.0,284,2023,2,18,중개거래,2023-02-18,-347 days
1011,2020-107972(1),아파트,2022-03-08,100,배당종결,0,2,2,2,100,1,95.32,28.83,131.83,39.88,http://img1.speedauction.co.kr/new_gamimg/2021/A01/2020/107972/18344.jpg,서울 강남구 개포동 654,1168010300,1168069000,서울,강남구,개포동,654,,201동,3.0,301,서울 강남구 언주로 107,현대2차아파트,언주로,107,,06305,37.4824775018158,127.05125279339,현대2,131.83,1986.0,291,2022,4,21,중개거래,2022-04-21,-44 days
1012,2020-107972(1),아파트,2022-03-08,100,배당종결,0,2,2,2,100,1,95.32,28.83,131.83,39.88,http://img1.speedauction.co.kr/new_gamimg/2021/A01/2020/107972/18344.jpg,서울 강남구 개포동 654,1168010300,1168069000,서울,강남구,개포동,654,,201동,3.0,301,서울 강남구 언주로 107,현대2차아파트,언주로,107,,06305,37.4824775018158,127.05125279339,현대2,165.08,1986.0,305,2020,11,30,,2020-11-30,463 days
1013,2020-107972(1),아파트,2022-03-08,100,배당종결,0,2,2,2,100,1,95.32,28.83,131.83,39.88,http://img1.speedauction.co.kr/new_gamimg/2021/A01/2020/107972/18344.jpg,서울 강남구 개포동 654,1168010300,1168069000,서울,강남구,개포동,654,,201동,3.0,301,서울 강남구 언주로 107,현대2차아파트,언주로,107,,06305,37.4824775018158,127.05125279339,현대2,84.81,1986.0,213,2020,12,9,,2020-12-09,454 days
1014,2020-107972(1),아파트,2022-03-08,100,배당종결,0,2,2,2,100,1,95.32,28.83,131.83,39.88,http://img1.speedauction.co.kr/new_gamimg/2021/A01/2020/107972/18344.jpg,서울 강남구 개포동 654,1168010300,1168069000,서울,강남구,개포동,654,,201동,3.0,301,서울 강남구 언주로 107,현대2차아파트,언주로,107,,06305,37.4824775018158,127.05125279339,현대2,131.83,1986.0,270,2021,2,2,,2021-02-02,399 days
1015,2021-1847(1),아파트,2022-03-08,100,배당종결,0,400,400,400,100,1,8.8626,2.68,22.948,6.94,http://img1.speedauction.co.kr/new_gamimg/2022/A03/2021/1847/100904.jpg,서울 용산구 이촌동 399-1,1117012900,1117063000,서울,용산구,이촌동,399,1,102동,3.0,306,서울 용산구 이촌로 193,우성아파트,이촌로,193,,04421,37.5215939878211,126.968392298696,우성,114.74,1995.0,179,2023,3,14,중개거래,2023-03-14,-371 days
1016,2021-1847(1),아파트,2022-03-08,100,배당종결,0,400,400,400,100,1,8.8626,2.68,22.948,6.94,http://img1.speedauction.co.kr/new_gamimg/2022/A03/2021/1847/100904.jpg,서울 용산구 이촌동 399-1,1117012900,1117063000,서울,용산구,이촌동,399,1,102동,3.0,306,서울 용산구 이촌로 193,우성아파트,이촌로,193,,04421,37.5215939878211,126.968392298696,우성,84.86,1995.0,174,2021,1,7,,2021-01-07,425 days
1017,2021-53305(1),아파트,2022-03-08,80,배당종결,1,2,1,1,90,3,29.028,8.78,84.96,25.7,http://img1.speedauction.co.kr/new_gamimg/2022/A03/2021/53305/47135_AUTO_381.jpg,서울 용산구 이촌동 404,1117012900,1117063000,서울,용산구,이촌동,404,,212동,16.0,1605,서울 용산구 이촌로 201,한가람아파트,이촌로,201,,04421,37.5215850190543,126.970286646638,한가람,59.88,1998.0,155,2023,3,27,중개거래,2023-03-27,-384 days
1018,2021-101741(1),아파트,2022-03-02,80,배당종결,1,810,648,800,99,8,21.78,6.59,84.52,25.57,http://img1.speedauction.co.kr/new_gamimg/2022/A05/2021/101741/34239.jpg,서울 성북구 종암동 132,1129013500,1129070500,서울,성북구,종암동,132,,101동,8.0,803,서울 성북구 종암로 132,종암우림카이저팰리스,종암로,132,,02797,37.6019639910993,127.03348913167,우림카이저팰리스,84.98,2008.0,83,2021,5,20,,2021-05-20,286 days
1019,2021-101802(1),아파트,2022-03-02,80,배당종결,1,530,424,523,99,15,33.62,10.17,63.78,19.29,http://img1.speedauction.co.kr/new_gamimg/2022/A05/2021/101802/29322.jpg,서울 강북구 수유동 205,1130510300,1130562500,서울,강북구,수유동,205,,11동,6.0,604,서울 강북구 삼각산로 143-1,수유벽산아파트,삼각산로,143,1,01042,37.6423798343362,127.018988803349,수유벽산1차,122.58,1993.0,86,2022,8,2,중개거래,2022-08-02,-153 days
1020,2021-101802(1),아파트,2022-03-02,80,배당종결,1,530,424,523,99,15,33.62,10.17,63.78,19.29,http://img1.speedauction.co.kr/new_gamimg/2022/A05/2021/101802/29322.jpg,서울 강북구 수유동 205,1130510300,1130562500,서울,강북구,수유동,205,,11동,6.0,604,서울 강북구 삼각산로 143-1,수유벽산아파트,삼각산로,143,1,01042,37.6423798343362,127.018988803349,수유벽산1차,63.78,1993.0,54,2023,4,14,중개거래,2023-04-14,-408 days
1021,2021-101802(1),아파트,2022-03-02,80,배당종결,1,530,424,523,99,15,33.62,10.17,63.78,19.29,http://img1.speedauction.co.kr/new_gamimg/2022/A05/2021/101802/29322.jpg,서울 강북구 수유동 205,1130510300,1130562500,서울,강북구,수유동,205,,11동,6.0,604,서울 강북구 삼각산로 143-1,수유벽산아파트,삼각산로,143,1,01042,37.6423798343362,127.018988803349,수유벽산2차,84.22,1994.0,65,2023,6,1,중개거래,2023-06-01,-456 days
1022,2021-101802(1),아파트,2022-03-02,80,배당종결,1,530,424,523,99,15,33.62,10.17,63.78,19.29,http://img1.speedauction.co.kr/new_gamimg/2022/A05/2021/101802/29322.jpg,서울 강북구 수유동 205,1130510300,1130562500,서울,강북구,수유동,205,,11동,6.0,604,서울 강북구 삼각산로 143-1,수유벽산아파트,삼각산로,143,1,01042,37.6423798343362,127.018988803349,수유벽산1차,84.95,1993.0,76,2022,4,7,중개거래,2022-04-07,-36 days
1023,2021-101802(1),아파트,2022-03-02,80,배당종결,1,530,424,523,99,15,33.62,10.17,63.78,19.29,http://img1.speedauction.co.kr/new_gamimg/2022/A05/2021/101802/29322.jpg,서울 강북구 수유동 205,1130510300,1130562500,서울,강북구,수유동,205,,11동,6.0,604,서울 강북구 삼각산로 143-1,수유벽산아파트,삼각산로,143,1,01042,37.6423798343362,127.018988803349,수유벽산1차,84.95,1993.0,79,2022,4,22,중개거래,2022-04-22,-51 days
1024,2021-101802(1),아파트,2022-03-02,80,배당종결,1,530,424,523,99,15,33.62,10.17,63.78,19.29,http://img1.speedauction.co.kr/new_gamimg/2022/A05/2021/101802/29322.jpg,서울 강북구 수유동 205,1130510300,1130562500,서울,강북구,수유동,205,,11동,6.0,604,서울 강북구 삼각산로 143-1,수유벽산아파트,삼각산로,143,1,01042,37.6423798343362,127.018988803349,수유벽산1차,122.58,1993.0,88,2022,5,28,중개거래,2022-05-28,-87 days
1025,2021-101802(1),아파트,2022-03-02,80,배당종결,1,530,424,523,99,15,33.62,10.17,63.78,19.29,http://img1.speedauction.co.kr/new_gamimg/2022/A05/2021/101802/29322.jpg,서울 강북구 수유동 205,1130510300,1130562500,서울,강북구,수유동,205,,11동,6.0,604,서울 강북구 삼각산로 143-1,수유벽산아파트,삼각산로,143,1,01042,37.6423798343362,127.018988803349,수유벽산1차,63.78,1993.0,61,2022,6,14,중개거래,2022-06-14,-104 days
1026,2021-101802(1),아파트,2022-03-02,80,배당종결,1,530,424,523,99,15,33.62,10.17,63.78,19.29,http://img1.speedauction.co.kr/new_gamimg/2022/A05/2021/101802/29322.jpg,서울 강북구 수유동 205,1130510300,1130562500,서울,강북구,수유동,205,,11동,6.0,604,서울 강북구 삼각산로 143-1,수유벽산아파트,삼각산로,143,1,01042,37.6423798343362,127.018988803349,수유벽산1차,122.58,1993.0,67,2020,8,22,,2020-08-22,557 days
1027,2021-101802(1),아파트,2022-03-02,80,배당종결,1,530,424,523,99,15,33.62,10.17,63.78,19.29,http://img1.speedauction.co.kr/new_gamimg/2022/A05/2021/101802/29322.jpg,서울 강북구 수유동 205,1130510300,1130562500,서울,강북구,수유동,205,,11동,6.0,604,서울 강북구 삼각산로 143-1,수유벽산아파트,삼각산로,143,1,01042,37.6423798343362,127.018988803349,수유벽산1차,63.78,1993.0,51,2020,9,9,,2020-09-09,539 days
1028,2021-101802(1),아파트,2022-03-02,80,배당종결,1,530,424,523,99,15,33.62,10.17,63.78,19.29,http://img1.speedauction.co.kr/new_gamimg/2022/A05/2021/101802/29322.jpg,서울 강북구 수유동 205,1130510300,1130562500,서울,강북구,수유동,205,,11동,6.0,604,서울 강북구 삼각산로 143-1,수유벽산아파트,삼각산로,143,1,01042,37.6423798343362,127.018988803349,수유벽산1차,122.58,1993.0,68,2020,10,9,,2020-10-09,509 days
