,case_number,property_type,auction_date,percentage,result,auction_count,appraised_value,minimum_bid_price,sale_price,sale_rate,number_of_bidders,land_m2,land_pyung,building_m2_x,building_pyung,image,full_address_jibun,b_code,h_code,region1,region2,region3,main_address_no,sub_address_no,apartment_block,floor,room,full_address_road,road_name_x,main_building_no,sub_building_no,postcode,latitude,longitude,apartment_name,building_m2_y,construction_year,contract_price,contract_year,contract_month,contract_date,contract_type,contract_date_full,date_difference
959,2020-52952(1),아파트,2022-05-02,80,배당종결,1,2500000000,2000000000,2399999000,96,11,40.11,12.13,84.99,25.71,http://img1.speedauction.co.kr/new_gamimg/2021/A02/2020/52952/08727_AUTO_221.jpg,서울 송파구 잠실동 22,1171010100,1171067000,서울,송파구,잠실동,22,,215동,17.0,1704,서울 송파구 올림픽로 135,올림픽로,135,,05502,37.5127510583527,127.088417185047,리센츠,124.22,2008.0,2800000000,2020,12,29,,2020-12-29,489 days
960,2020-52952(1),아파트,2022-05-02,80,배당종결,1,2500000000,2000000000,2399999000,96,11,40.11,12.13,84.99,25.71,http://img1.speedauction.co.kr/new_gamimg/2021/A02/2020/52952/08727_AUTO_221.jpg,서울 송파구 잠실동 22,1171010100,1171067000,서울,송파구,잠실동,22,,215동,17.0,1704,서울 송파구 올림픽로 135,올림픽로,135,,05502,37.5127510583527,127.088417185047,리센츠,84.99,2008.0,2350000000,2021,1,23,,2021-01-23,464 days
961,2020-52952(1),아파트,2022-05-02,80,배당종결,1,2500000000,2000000000,2399999000,96,11,40.11,12.13,84.99,25.71,http://img1.speedauction.co.kr/new_gamimg/2021/A02/2020/52952/08727_AUTO_221.jpg,서울 송파구 잠실동 22,1171010100,1171067000,서울,송파구,잠실동,22,,215동,17.0,1704,서울 송파구 올림픽로 135,올림픽로,135,,05502,37.5127510583527,127.088417185047,리센츠,84.99,2008.0,2300000000,2021,3,16,,2021-03-16,412 days
962,2020-52952(1),아파트,2022-05-02,80,배당종결,1,2500000000,2000000000,2399999000,96,11,40.11,12.13,84.99,25.71,http://img1.speedauction.co.kr/new_gamimg/2021/A02/2020/52952/08727_AUTO_221.jpg,서울 송파구 잠실동 22,1171010100,1171067000,서울,송파구,잠실동,22,,215동,17.0,1704,서울 송파구 올림픽로 135,올림픽로,135,,05502,37.5127510583527,127.088417185047,리센츠,84.99,2008.0,2450000000,2021,7,24,,2021-07-24,282 days
963,2021-53822(1),아파트,2022-05-02,100,배당종결,0,1151000000,1151000000,1169999999,102,1,47.4438,14.35,84.87,25.67,http://img1.speedauction.co.kr/new_gamimg/2022/A02/2021/53822/49429_AUTO_16.jpg,서울 성동구 송정동 104,1120011800,1120072000,서울,성동구,송정동,104,,104동,3.0,303,서울 성동구 동일로 237,동일로,237,,04800,37.5529080625121,127.069207117454,서울숲아이파크,116.58,2009.0,1180000000,2020,12,4,,2020-12-04,514 days
964,2021-54993(1),아파트,2022-05-02,80,배당종결,1,920000000,736000000,858880000,93,6,23.79,7.2,59.4,17.97,http://img1.speedauction.co.kr/new_gamimg/2022/A02/2021/54993/398544.jpg,서울 송파구 풍납동 214-6,1171010300,1171052000,서울,송파구,풍납동,214,6,,8.0,803,서울 송파구 한가람로 414,한가람로,414,,05525,37.5351465385321,127.112570039664,갑을,59.4,1996.0,740000000,2020,10,29,,2020-10-29,550 days
965,2021-55477(1),아파트,2022-05-02,80,배당종결,1,693000000,554400000,560000000,81,1,35.654,10.79,57.585,17.42,http://img1.speedauction.co.kr/new_gamimg/2022/A02/2021/55477/08823_AUTO_137.jpg,서울 송파구 방이동 197,1171011100,1171056100,서울,송파구,방이동,197,,101동,5.0,506,서울 송파구 위례성대로12길 25,위례성대로12길,25,,05640,37.5113899355828,127.122326680742,신구블레스밸리,145.65,2004.0,1680000000,2022,1,7,중개거래,2022-01-07,115 days
966,2021-104153(1),아파트,2022-04-27,80,배당종결,1,820000000,656000000,785736000,96,14,19.336,5.85,59.94,18.13,http://img1.speedauction.co.kr/new_gamimg/2022/A05/2021/104153/282098.jpg,서울 노원구 월계동 18,1135010200,1135058000,서울,노원구,월계동,18,,117동,15.0,1501,서울 노원구 마들로 31,마들로,31,,01913,37.6178028996422,127.068568020687,한진한화그랑빌,84.97,2002.0,700000000,2023,1,5,중개거래,2023-01-05,-253 days
967,2021-104153(1),아파트,2022-04-27,80,배당종결,1,820000000,656000000,785736000,96,14,19.336,5.85,59.94,18.13,http://img1.speedauction.co.kr/new_gamimg/2022/A05/2021/104153/282098.jpg,서울 노원구 월계동 18,1135010200,1135058000,서울,노원구,월계동,18,,117동,15.0,1501,서울 노원구 마들로 31,마들로,31,,01913,37.6178028996422,127.068568020687,한진한화그랑빌,59.94,2002.0,690000000,2023,5,25,중개거래,2023-05-25,-393 days
968,2021-104153(1),아파트,2022-04-27,80,배당종결,1,820000000,656000000,785736000,96,14,19.336,5.85,59.94,18.13,http://img1.speedauction.co.kr/new_gamimg/2022/A05/2021/104153/282098.jpg,서울 노원구 월계동 18,1135010200,1135058000,서울,노원구,월계동,18,,117동,15.0,1501,서울 노원구 마들로 31,마들로,31,,01913,37.6178028996422,127.068568020687,한진한화그랑빌,84.97,2002.0,830000000,2020,9,5,,2020-09-05,599 days
969,2021-104153(1),아파트,2022-04-27,80,배당종결,1,820000000,656000000,785736000,96,14,19.336,5.85,59.94,18.13,http://img1.speedauction.co.kr/new_gamimg/2022/A05/2021/104153/282098.jpg,서울 노원구 월계동 18,1135010200,1135058000,서울,노원구,월계동,18,,117동,15.0,1501,서울 노원구 마들로 31,마들로,31,,01913,37.6178028996422,127.068568020687,한진한화그랑빌,84.97,2002.0,880000000,2020,10,26,,2020-10-26,548 days
970,2021-104153(1),아파트,2022-04-27,80,배당종결,1,820000000,656000000,785736000,96,14,19.336,5.85,59.94,18.13,http://img1.speedauction.co.kr/new_gamimg/2022/A05/2021/104153/282098.jpg,서울 노원구 월계동 18,1135010200,1135058000,서울,노원구,월계동,18,,117동,15.0,1501,서울 노원구 마들로 31,마들로,31,,01913,37.6178028996422,127.068568020687,한진한화그랑빌,84.97,2002.0,890000000,2020,12,3,,2020-12-03,510 days
971,2021-2223(1),아파트,2022-04-20,64,배당종결,2,140000000,89600000,123200090,88,13,6.2186,1.88,15.076,4.56,http://img1.speedauction.co.kr/new_gamimg/2021/A04/2021/2223/109934.jpg,서울 영등포구 영등포동1가 145,1156010200,1156053500,서울,영등포구,영등포동1가,145,,,8.0,811,서울 영등포구 경인로114길 62,경인로114길,62,,07308,37.5171997077237,126.91271935471,내이처해밀,14.24,2012.0,120000000,2021,10,20,,2021-10-20,182 days
972,2021-2223(1),아파트,2022-04-20,64,배당종결,2,140000000,89600000,123200090,88,13,6.2186,1.88,15.076,4.56,http://img1.speedauction.co.kr/new_gamimg/2021/A04/2021/2223/109934.jpg,서울 영등포구 영등포동1가 145,1156010200,1156053500,서울,영등포구,영등포동1가,145,,,8.0,811,서울 영등포구 경인로114길 62,경인로114길,62,,07308,37.5171997077237,126.91271935471,내이처해밀,14.24,2012.0,130000000,2021,10,28,,2021-10-28,174 days
973,2021-2223(1),아파트,2022-04-20,64,배당종결,2,140000000,89600000,123200090,88,13,6.2186,1.88,15.076,4.56,http://img1.speedauction.co.kr/new_gamimg/2021/A04/2021/2223/109934.jpg,서울 영등포구 영등포동1가 145,1156010200,1156053500,서울,영등포구,영등포동1가,145,,,8.0,811,서울 영등포구 경인로114길 62,경인로114길,62,,07308,37.5171997077237,126.91271935471,내이처해밀,14.24,2012.0,120000000,2021,11,9,직거래,2021-11-09,162 days
974,2021-2223(1),아파트,2022-04-20,64,배당종결,2,140000000,89600000,123200090,88,13,6.2186,1.88,15.076,4.56,http://img1.speedauction.co.kr/new_gamimg/2021/A04/2021/2223/109934.jpg,서울 영등포구 영등포동1가 145,1156010200,1156053500,서울,영등포구,영등포동1가,145,,,8.0,811,서울 영등포구 경인로114길 62,경인로114길,62,,07308,37.5171997077237,126.91271935471,내이처해밀,14.24,2012.0,130000000,2021,2,4,,2021-02-04,440 days
975,2021-2223(1),아파트,2022-04-20,64,배당종결,2,140000000,89600000,123200090,88,13,6.2186,1.88,15.076,4.56,http://img1.speedauction.co.kr/new_gamimg/2021/A04/2021/2223/109934.jpg,서울 영등포구 영등포동1가 145,1156010200,1156053500,서울,영등포구,영등포동1가,145,,,8.0,811,서울 영등포구 경인로114길 62,경인로114길,62,,07308,37.5171997077237,126.91271935471,내이처해밀,14.24,2012.0,130000000,2021,2,4,,2021-02-04,440 days
976,2021-2223(1),아파트,2022-04-20,64,배당종결,2,140000000,89600000,123200090,88,13,6.2186,1.88,15.076,4.56,http://img1.speedauction.co.kr/new_gamimg/2021/A04/2021/2223/109934.jpg,서울 영등포구 영등포동1가 145,1156010200,1156053500,서울,영등포구,영등포동1가,145,,,8.0,811,서울 영등포구 경인로114길 62,경인로114길,62,,07308,37.5171997077237,126.91271935471,내이처해밀,14.24,2012.0,120000000,2021,6,28,,2021-06-28,296 days
977,2021-109117(1),아파트,2022-04-19,100,배당종결,0,515000000,515000000,583990000,113,3,14.75,4.46,59.94,18.13,http://img1.speedauction.co.kr/new_gamimg/2022/A04/2021/109117/17529_AUTO_10.jpg,서울 양천구 신정동 948-24,1147010100,1147065000,서울,양천구,신정동,948,24,101동,13.0,1301,서울 양천구 오목로 160,오목로,160,,08020,37.5246564224396,126.85523050514,신호,59.94,1997.0,530000000,2021,1,22,,2021-01-22,452 days
978,2021-100787(1),아파트,2022-04-12,100,배당종결,0,1160000000,1160000000,1218090000,105,5,40.88,12.37,114.75,34.71,http://img1.speedauction.co.kr/new_gamimg/2022/A01/2021/100787/95823.jpg,서울 동작구 노량진동 325,1159010100,1159051000,서울,동작구,노량진동,325,,703동,6.0,602,서울 동작구 만양로 19,만양로,19,,06920,37.5070717430905,126.945718197277,신동아리버파크,59.67,2001.0,810000000,2023,5,4,중개거래,2023-05-04,-387 days
979,2021-100787(1),아파트,2022-04-12,100,배당종결,0,1160000000,1160000000,1218090000,105,5,40.88,12.37,114.75,34.71,http://img1.speedauction.co.kr/new_gamimg/2022/A01/2021/100787/95823.jpg,서울 동작구 노량진동 325,1159010100,1159051000,서울,동작구,노량진동,325,,703동,6.0,602,서울 동작구 만양로 19,만양로,19,,06920,37.5070717430905,126.945718197277,신동아리버파크,84.88,2001.0,980000000,2023,5,27,중개거래,2023-05-27,-410 days
980,2021-100787(1),아파트,2022-04-12,100,배당종결,0,1160000000,1160000000,1218090000,105,5,40.88,12.37,114.75,34.71,http://img1.speedauction.co.kr/new_gamimg/2022/A01/2021/100787/95823.jpg,서울 동작구 노량진동 325,1159010100,1159051000,서울,동작구,노량진동,325,,703동,6.0,602,서울 동작구 만양로 19,만양로,19,,06920,37.5070717430905,126.945718197277,신동아리버파크,114.75,2001.0,900000000,2022,7,8,직거래,2022-07-08,-87 days
981,2021-100787(1),아파트,2022-04-12,100,배당종결,0,1160000000,1160000000,1218090000,105,5,40.88,12.37,114.75,34.71,http://img1.speedauction.co.kr/new_gamimg/2022/A01/2021/100787/95823.jpg,서울 동작구 노량진동 325,1159010100,1159051000,서울,동작구,노량진동,325,,703동,6.0,602,서울 동작구 만양로 19,만양로,19,,06920,37.5070717430905,126.945718197277,신동아리버파크,114.75,2001.0,1080000000,2020,9,8,,2020-09-08,581 days
982,2021-105603(1),아파트,2022-04-12,100,배당종결,0,1300000000,1300000000,1501305000,115,2,66.305,20.06,134.88,40.8,http://img1.speedauction.co.kr/new_gamimg/2022/A04/2021/105603/111811.jpg,서울 강서구 가양동 1459,1150010400,1150060300,서울,강서구,가양동,1459,,107동,10.0,1002,서울 강서구 강서로 532,강서로,532,,07524,37.5721731420165,126.843356532019,동신대아,101.97,1993.0,980000000,2020,8,16,,2020-08-16,604 days
983,2021-102874(1),아파트,2022-04-12,80,배당종결,1,583000000,466400000,558850000,96,9,22.83,6.91,59.4,17.97,http://img1.speedauction.co.kr/new_gamimg/2022/A05/2021/102874/93393.jpg,서울 중랑구 신내동 591,1126010600,1126068000,서울,중랑구,신내동,591,,404동,11.0,1105,서울 중랑구 봉화산로 216,봉화산로,216,,02067,37.6067265670772,127.096444206008,동성아파트,59.4,1997.0,620000000,2021,11,13,중개거래,2021-11-13,150 days
984,2021-1272(1),아파트,2022-04-11,80,배당종결,1,1600000000,1280000000,1530000000,96,7,46.18,13.97,84.94,25.69,http://img1.speedauction.co.kr/new_gamimg/2022/A02/2021/1272/283532.jpg,서울 강동구 고덕동 688,1174010200,1174055000,서울,강동구,고덕동,688,,306동,3.0,304,서울 강동구 아리수로50길 50,아리수로50길,50,,05229,37.5589494593044,127.147082524967,래미안힐스테이트고덕,84.9,2016.0,1280000000,2023,4,1,중개거래,2023-04-01,-355 days
985,2021-1272(1),아파트,2022-04-11,80,배당종결,1,1600000000,1280000000,1530000000,96,7,46.18,13.97,84.94,25.69,http://img1.speedauction.co.kr/new_gamimg/2022/A02/2021/1272/283532.jpg,서울 강동구 고덕동 688,1174010200,1174055000,서울,강동구,고덕동,688,,306동,3.0,304,서울 강동구 아리수로50길 50,아리수로50길,50,,05229,37.5589494593044,127.147082524967,래미안힐스테이트고덕,84.74,2016.0,1500000000,2023,7,20,중개거래,2023-07-20,-465 days
986,2021-1272(1),아파트,2022-04-11,80,배당종결,1,1600000000,1280000000,1530000000,96,7,46.18,13.97,84.94,25.69,http://img1.speedauction.co.kr/new_gamimg/2022/A02/2021/1272/283532.jpg,서울 강동구 고덕동 688,1174010200,1174055000,서울,강동구,고덕동,688,,306동,3.0,304,서울 강동구 아리수로50길 50,아리수로50길,50,,05229,37.5589494593044,127.147082524967,래미안힐스테이트고덕,84.83,2016.0,1510000000,2020,12,6,,2020-12-06,491 days
987,2021-1272(1),아파트,2022-04-11,80,배당종결,1,1600000000,1280000000,1530000000,96,7,46.18,13.97,84.94,25.69,http://img1.speedauction.co.kr/new_gamimg/2022/A02/2021/1272/283532.jpg,서울 강동구 고덕동 688,1174010200,1174055000,서울,강동구,고덕동,688,,306동,3.0,304,서울 강동구 아리수로50길 50,아리수로50길,50,,05229,37.5589494593044,127.147082524967,래미안힐스테이트고덕,72.02,2016.0,1480000000,2021,7,10,,2021-07-10,275 days
988,2021-1272(1),아파트,2022-04-11,80,배당종결,1,1600000000,1280000000,1530000000,96,7,46.18,13.97,84.94,25.69,http://img1.speedauction.co.kr/new_gamimg/2022/A02/2021/1272/283532.jpg,서울 강동구 고덕동 688,1174010200,1174055000,서울,강동구,고덕동,688,,306동,3.0,304,서울 강동구 아리수로50길 50,아리수로50길,50,,05229,37.5589494593044,127.147082524967,래미안힐스테이트고덕,59.35,2016.0,1370000000,2021,7,29,,2021-07-29,256 days
989,2021-50915(1),아파트,2022-04-11,100,배당종결,0,1936000000,1936000000,1937000000,100,1,70.11,21.21,170.7,51.64,http://img1.speedauction.co.kr/new_gamimg/2022/A02/2021/50915/31957_AUTO_204.jpg,서울 송파구 문정동 1,1171010800,1171064100,서울,송파구,문정동,1,,114동,17.0,1701,서울 송파구 문정로 83,문정로,83,,05794,37.4906216221509,127.130293454812,문정래미안,84.96,2004.0,1370000000,2023,5,27,중개거래,2023-05-27,-411 days
990,2021-50915(1),아파트,2022-04-11,100,배당종결,0,1936000000,1936000000,1937000000,100,1,70.11,21.21,170.7,51.64,http://img1.speedauction.co.kr/new_gamimg/2022/A02/2021/50915/31957_AUTO_204.jpg,서울 송파구 문정동 1,1171010800,1171064100,서울,송파구,문정동,1,,114동,17.0,1701,서울 송파구 문정로 83,문정로,83,,05794,37.4906216221509,127.130293454812,문정래미안,169.48,2004.0,1900000000,2023,7,1,중개거래,2023-07-01,-446 days
991,2021-50915(1),아파트,2022-04-11,100,배당종결,0,1936000000,1936000000,1937000000,100,1,70.11,21.21,170.7,51.64,http://img1.speedauction.co.kr/new_gamimg/2022/A02/2021/50915/31957_AUTO_204.jpg,서울 송파구 문정동 1,1171010800,1171064100,서울,송파구,문정동,1,,114동,17.0,1701,서울 송파구 문정로 83,문정로,83,,05794,37.4906216221509,127.130293454812,문정래미안,170.7,2004.0,2230000000,2022,6,14,직거래,2022-06-14,-64 days
992,2021-50915(1),아파트,2022-04-11,100,배당종결,0,1936000000,1936000000,1937000000,100,1,70.11,21.21,170.7,51.64,http://img1.speedauction.co.kr/new_gamimg/2022/A02/2021/50915/31957_AUTO_204.jpg,서울 송파구 문정동 1,1171010800,1171064100,서울,송파구,문정동,1,,114동,17.0,1701,서울 송파구 문정로 83,문정로,83,,05794,37.4906216221509,127.130293454812,문정래미안,84.96,2004.0,1350000000,2020,9,19,,2020-09-19,569 days
993,2021-50915(1),아파트,2022-04-11,100,배당종결,0,1936000000,1936000000,1937000000,100,1,70.11,21.21,170.7,51.64,http://img1.speedauction.co.kr/new_gamimg/2022/A02/2021/50915/31957_AUTO_204.jpg,서울 송파구 문정동 1,1171010800,1171064100,서울,송파구,문정동,1,,114동,17.0,1701,서울 송파구 문정로 83,문정로,83,,05794,37.4906216221509,127.130293454812,문정래미안,120.97,2004.0,1760000000,2021,5,20,,2021-05-20,326 days
994,2021-50915(1),아파트,2022-04-11,100,배당종결,0,1936000000,1936000000,1937000000,100,1,70.11,21.21,170.7,51.64,http://img1.speedauction.co.kr/new_gamimg/2022/A02/2021/50915/31957_AUTO_204.jpg,서울 송파구 문정동 1,1171010800,1171064100,서울,송파구,문정동,1,,114동,17.0,1701,서울 송파구 문정로 83,문정로,83,,05794,37.4906216221509,127.130293454812,문정래미안,120.97,2004.0,1760000000,2021,5,20,,2021-05-20,326 days
995,2021-50915(1),아파트,2022-04-11,100,배당종결,0,1936000000,1936000000,1937000000,100,1,70.11,21.21,170.7,51.64,http://img1.speedauction.co.kr/new_gamimg/2022/A02/2021/50915/31957_AUTO_204.jpg,서울 송파구 문정동 1,1171010800,1171064100,서울,송파구,문정동,1,,114동,17.0,1701,서울 송파구 문정로 83,문정로,83,,05794,37.4906216221509,127.130293454812,문정래미안,84.96,2004.0,1680000000,2021,6,9,,2021-06-09,306 days
996,2020-6376(1),아파트,2022-04-06,100,배당종결,0,1910000000,1910000000,2058000001,108,4,43.5155,13.16,84.9321,25.69,http://img1.speedauction.co.kr/new_gamimg/2022/A01/2020/6376/100524.jpg,서울 서초구 방배동 424-28,1165010100,1165061000,서울,서초구,방배동,424,28,104동,13.0,1303,서울 서초구 방배천로18길 11,방배천로18길,11,,06676,37.4836231357856,126.984446674831,롯데캐슬아르떼,216.277,2013.0,2830000000,2021,9,3,,2021-09-03,215 days
997,2021-103013(1),아파트,2022-04-06,80,배당종결,1,1325000000,1060000000,1131100000,85,2,48.58,14.7,84.94,25.69,http://img1.speedauction.co.kr/new_gamimg/2022/A05/2021/103013/175490.jpg,서울 성북구 길음동 1284,1129013400,1129066000,서울,성북구,길음동,1284,,815동,6.0,603,서울 성북구 길음로 33,길음로,33,,02720,37.6050832927232,127.022078590713,길음뉴타운8단지(래미안),59.9,2010.0,800000000,2023,3,13,중개거래,2023-03-13,-341 days
